taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5669107	Vatica cupularis Slooten ex K.Heyne	7299025	Vatica umbonata (Hook.fil.) Burck	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Dipterocarpaceae	6645	Vatica	3233905	Vatica umbonata	7299025	NE
5680665	Dillenia alata (R.Br. ex DC.) Martelli	5680665	Dillenia alata (R.Br. ex DC.) Martelli	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dilleniales	947	Dilleniaceae	2511	Dillenia	3083492	Dillenia alata	5680665	LC
5681065	Dillenia pulchella (Jack) Gilg	5681065	Dillenia pulchella (Jack) Gilg	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dilleniales	947	Dilleniaceae	2511	Dillenia	3083492	Dillenia pulchella	5681065	NE
5939369	Nothofagus pseudoresinosa var. microphylla Steenis	2874904	Nothofagus pseudoresinosa Steenis	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Nothofagaceae	8803	Nothofagus	2874877	Nothofagus pseudoresinosa	2874904	
5943704	Bromus insignis var. scopulorum (Chase) Jansen	4151645	Bromus scopulorum Chase	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Bromus	2703642	Bromus scopulorum	4151645	
6288571	Timonius alius S.P.Darwin	6288571	Timonius alius S.P.Darwin	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Timonius	2899734	Timonius alius	6288571	NE
6310959	Cyperus laxus var. macrostachyus (Boeckeler) Karth.	7070201	Cyperus diffusus var. diffusus	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus diffusus	2713932	
6426452	Thelypteris confluens (Thunb.) C.V.Morton	6426452	Thelypteris confluens (Thunb.) C.V.Morton	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Thelypteris	5937466	Thelypteris confluens	6426452	LC
7221908	Anaxagorea javanica var. javanica	7221908	Anaxagorea javanica var. javanica	7	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Anaxagorea	8275519	Anaxagorea javanica	3156892	
7286396	Ammannia baccifera subsp. baccifera	3188716	Ammannia baccifera L.	7	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Lythraceae	6684	Ammannia	3188707	Ammannia baccifera	3188716	
7291052	Elaeocarpus octopetalus Merr.	7291052	Elaeocarpus octopetalus Merr.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Elaeocarpaceae	2435	Elaeocarpus	3152094	Elaeocarpus octopetalus	7291052	NE
7319901	Crypteronia Blume	7319901	Crypteronia Blume	12	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Crypteroniaceae	3231456	Crypteronia	7319901			NE
7329102	Rhodoleia championii Hook.	7329102	Rhodoleia championii Hook.	38	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Hamamelidaceae	2500	Rhodoleia	7329090	Rhodoleia championii	7329102	LC
7330390	Hypericum macgregorii F.Muell.	7330390	Hypericum macgregorii F.Muell.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum macgregorii	7330390	NE
7360607	Semecarpus anacardium L.fil.	7360607	Semecarpus anacardium L.fil.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Semecarpus	3190575	Semecarpus anacardium	7360607	LC
7391041	Bulbophyllum longerepens Ridl.	7391041	Bulbophyllum longerepens Ridl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Bulbophyllum	9574503	Bulbophyllum longerepens	7391041	NE
7445618	Canarium luzonicum (Blume) A.Gray	7445618	Canarium luzonicum (Blume) A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Burseraceae	6659	Canarium	3190431	Canarium luzonicum	7445618	NT
7481632	Apluda mutica var. aristata (L.) Pilg.	5289910	Apluda mutica L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Apluda	2704391	Apluda mutica	5289910	
7514074	Marchantia streimannii Bischl.	7514074	Marchantia streimannii Bischl.	1	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia streimannii	7514074	NE
7531191	Calophyllum tetrapterum var. tetrapterum	7531191	Calophyllum tetrapterum var. tetrapterum	16	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Calophyllaceae	4907584	Calophyllum	3189443	Calophyllum tetrapterum	6032515	
7546026	Radula novivrieseana K.Yamada	7546026	Radula novivrieseana K.Yamada	2	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula novivrieseana	7546026	NE
7550057	Anoectangium gedeanum (Sande Lac.) M.Fleisch.	5280346	Scopelophila cataractae (Mitt.) Broth.	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Pottiales	621	Pottiaceae	4671	Scopelophila	2670722	Scopelophila cataractae	5280346	NE
7579044	Tectaria everettii (Baker) Copel.	7579044	Tectaria everettii (Baker) Copel.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Tectariaceae	3229460	Tectaria	2651193	Tectaria everettii	7579044	NE
7610735	Selaginella microstachya Warb.	4940372	Selaginella involvens (Sw.) Spring	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Selaginellales	420	Selaginellaceae	6724	Selaginella	2688177	Selaginella involvens	4940372	NE
7719423	Polyscias australiana F.Muell.	3035807	Polyscias australiana (F.Muell.) Philipson	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Polyscias	3035574	Polyscias australiana	3035807	NE
7788491	Lasianthus vrieseanus Miq.	7788491	Lasianthus vrieseanus Miq.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Lasianthus	2902349	Lasianthus vrieseanus	7788491	NE
7845022	Gymnadenia conopsea (L.) R.Br.	7845022	Gymnadenia conopsea (L.) R.Br.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Gymnadenia	7771219	Gymnadenia conopsea	7845022	NE
7898558	Polygonum persicaria subsp. hirticaulis Danser	8629566	Persicaria extremiorientalis (Vorosch.) Tzvelev	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Persicaria	6390748	Persicaria extremiorientalis	8629566	
7973205	Selaginella calcicola Hieron.	7973205	Selaginella calcicola Hieron.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Selaginellales	420	Selaginellaceae	6724	Selaginella	2688177	Selaginella calcicola	7973205	NE
7992567	Rinorea oliveri T.Durand & Schinz	7992567	Rinorea oliveri T.Durand & Schinz	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Rinorea	7296208	Rinorea oliveri	7992567	NE
8024797	Rhododendron quadrasianum var. cuneifolium (Stapf) H.F.Copel.	7327716	Rhododendron cuneifolium Stapf	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron cuneifolium	7327716	
8070718	Cerastium papuanum subsp. phaenops Mattf.	8070718	Cerastium papuanum subsp. phaenops Mattf.	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Cerastium	2873815	Cerastium papuanum	7267205	
8073231	Selaginella argentea (Wall. ex Hook. & Grev.) Spring	8073231	Selaginella argentea (Wall. ex Hook. & Grev.) Spring	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Selaginellales	420	Selaginellaceae	6724	Selaginella	2688177	Selaginella argentea	8073231	NE
8129014	Ludwigia perennis L.	8129014	Ludwigia perennis L.	41	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Ludwigia	3189286	Ludwigia perennis	8129014	LC
8236618	Leucobryum scalare Müll.Hal. ex M.Fleisch.	8356288	Leucobryum aduncum var. scalare (Müll.Hal. ex M.Fleisch.) A.Eddy	9	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Leucobryaceae	3230064	Leucobryum	2675642	Leucobryum aduncum	2675704	NE
8298935	Securidaca ecristata Kassau	7293408	Securidaca inappendiculata subsp. inappendiculata	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Securidaca	3191472	Securidaca inappendiculata	7293407	NE
8313105	Mazus goodeniifolius (Hornem.) Pennell	8313105	Mazus goodeniifolius (Hornem.) Pennell	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Mazaceae	8247763	Mazus	3171301	Mazus goodeniifolius	8313105	NE
8317633	Justicia picta L.	3173137	Graptophyllum pictum (L.) Griff.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Graptophyllum	3173136	Graptophyllum pictum	3173137	NE
8808103	Mastigobryum elegantulum De Not.	2689069	Acromastigum inaequilaterum (Lehm. & Lindenb.) A.Evans	1	SPECIES	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lepidoziaceae	2280	Acromastigum	2689067	Acromastigum inaequilaterum	2689069	NE
8978728	Lophocolea massalongoana var. pumila Schiffn.	9337371	Cryptolophocolea massalongoana (Schiffn.) L.Söderstr.	4	VARIETY	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Cryptolophocolea	9486463	Cryptolophocolea massalongoana	9337371	
9116326	Caudalejeunea stephanii Spruce ex Steph.	8363880	Caudalejeunea reniloba (Gottsche) Steph.	1	SPECIES	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Caudalejeunea	7849831	Caudalejeunea reniloba	8363880	NE
9187959	Vaccinium globosum var. latifolium J.J.Sm.	4172671	Vaccinium globosum J.J.Sm.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium globosum	4172671	
9195848	Dissochaeta annulata var. robinsonii (Merr.) Bakh.fil.	3868159	Dissochaeta annulata Hook.fil. ex Triana	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Dissochaeta	3231519	Dissochaeta annulata	3868159	
10732130	Oreogrammitis setigera (Blume) T.C.Hsu	10732130	Oreogrammitis setigera (Blume) T.C.Hsu	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Oreogrammitis	7177267	Oreogrammitis setigera	10732130	NE
8144	Cupressaceae	8144	Cupressaceae	1	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144					NE
2643307	Halimeda tuna (J.Ellis & Sol.) J.V.Lamour.	2643307	Halimeda tuna (J.Ellis & Sol.) J.V.Lamour.	41	SPECIES	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Bryopsidales	625	Halimedaceae	8778	Halimeda	2643252	Halimeda tuna	2643307	NE
2656409	Acrodiscus Zanardini, 1869	2656409	Acrodiscus Zanardini, 1869	1	GENUS	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Halymeniales	1402	Halymeniaceae	9026	Acrodiscus	2656409			
2672312	Macromitrium concinnum Mitt. ex Bosch & Sande Lac.	2672312	Macromitrium concinnum Mitt. ex Bosch & Sande Lac.	9	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Orthotrichales	1341	Orthotrichaceae	4668	Macromitrium	2672079	Macromitrium concinnum	2672312	NE
2672596	Leptodontiopsis Broth.	2671984	Zygodon Hook. & Taylor	1	GENUS	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Orthotrichales	1341	Orthotrichaceae	4668	Zygodon	2671984			
2673548	Leucodon Schwägr.	2673548	Leucodon Schwägr.	1	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Leucodontaceae	4664	Leucodon	2673548			NE
2679385	Aequatoriella bifaria (Bosch & Sande Lac.) Touw	6136424	Pelekium bifarium (Bosch & Sande Lac.) M.Fleisch.	9	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Thuidiaceae	4659	Pelekium	2673094	Pelekium bifarium	6136424	NE
2687844	Dacrycarpus imbricatus var. robustus de Laub.	2687844	Dacrycarpus imbricatus var. robustus de Laub.	48	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Podocarpaceae	8830	Dacrycarpus	2687812	Dacrycarpus imbricatus	2687843	
2690971	Eriocaulon echinaceum P.Royen	2690971	Eriocaulon echinaceum P.Royen	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Eriocaulaceae	3741	Eriocaulon	2690243	Eriocaulon echinaceum	2690971	NE
2705832	Brachiaria subquadripara (Trin.) Hitchc.	2705831	Urochloa subquadripara (Trin.) R.D.Webster	67	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Urochloa	2705813	Urochloa subquadripara	2705831	LC
2706150	Pennisetum clandestinum Hochst. ex Chiov.	5828201	Cenchrus clandestinus (Hochst. ex Chiov.) Morrone	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Cenchrus	2703201	Cenchrus clandestinus	5828201	LC
2732232	Drymophloeus Zipp.	2732232	Drymophloeus Zipp.	3	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Drymophloeus	2732232			NE
2736600	Areca macrocalyx Zipp. ex Blume	2736600	Areca macrocalyx Zipp. ex Blume	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Areca	2736518	Areca macrocalyx	2736600	LC
2757871	Globba cernua Baker	2757871	Globba cernua Baker	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Zingiberaceae	4687	Globba	2756692	Globba cernua	2757871	LC
2762343	Cominsia minor Valeton	5615794	Phrynium minor (Valeton) Suksathan & Borchs.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Marantaceae	8784	Phrynium	2760246	Phrynium minor	5615794	NE
2769796	Furcraea foetida (L.) Haw.	2769796	Furcraea foetida (L.) Haw.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Furcraea	2766202	Furcraea foetida	2769796	NE
2813752	Thelasis sphaerocarpa (Schltr.) J.J.Sm.	2813752	Thelasis sphaerocarpa (Schltr.) J.J.Sm.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Thelasis	2815854	Thelasis sphaerocarpa	2813752	NE
2836569	Phaius corymbioides Schltr.	12191209	Calanthe corymbioides (Schltr.) M.W.Chase, Christenh. & Schuit.	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Calanthe	2794881	Calanthe corymbioides	12191209	LC
2874717	Begonia cucullata Willd.	2874717	Begonia cucullata Willd.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia cucullata	2874717	NE
2880766	Cyclobalanopsis argentata (Korth.) Oerst.	2880764	Quercus argentata Korth.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus argentata	2880764	NE
2906074	Ixora engganensis Bremek.	2906074	Ixora engganensis Bremek.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Ixora	2905224	Ixora engganensis	2906074	NE
2942244	Crotalaria triquetra Dalzell	2942244	Crotalaria triquetra Dalzell	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Crotalaria	2941719	Crotalaria triquetra	2942244	NE
2953091	Phanera semibifida (Roxb.) Benth.	2953091	Phanera semibifida (Roxb.) Benth.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Phanera	7278390	Phanera semibifida	2953091	NE
2953578	Bauhinia foraminifer Gagnep.	2953578	Bauhinia foraminifer Gagnep.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Bauhinia	2952935	Bauhinia foraminifer	2953578	NE
2953944	Phanera excelsa var. aurora de Wit	2953944	Phanera excelsa var. aurora de Wit	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Phanera	7278390	Phanera excelsa	2953949	
2968057	Calliandra portoricensis (Jacq.) Benth.	2968033	Zapoteca portoricensis (Jacq.) H.M.Hern.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Zapoteca	2967998	Zapoteca portoricensis	2968033	NE
3034082	Ocotea floribunda (Sw.) Mez	3034082	Ocotea floribunda (Sw.) Mez	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Ocotea	3034076	Ocotea floribunda	3034082	LC
3037224	Osmoxylon micranthum (Harms) Philipson	3037224	Osmoxylon micranthum (Harms) Philipson	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Osmoxylon	3037116	Osmoxylon micranthum	3037224	LC
3037959	Schefflera reiniana Frodin	12205750	Heptapleurum reinianum (Frodin) G.M.Plunkett & Lowry	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Heptapleurum	7314503	Heptapleurum reinianum	12205750	NE
3038101	Heptapleurum junghuhnianum (Miq.) Seem.	3038101	Heptapleurum junghuhnianum (Miq.) Seem.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Heptapleurum	7314503	Heptapleurum junghuhnianum	3038101	NE
3055345	Alchornea Sw.	3055345	Alchornea Sw.	24	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Alchornea	3055345			NE
3062562	Trewia nudiflora L.	5378648	Mallotus nudiflorus (L.) Kulju & Welzen	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Mallotus	3062330	Mallotus nudiflorus	5378648	LC
3152263	Malvastrum A.Gray	3152263	Malvastrum A.Gray	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Malvastrum	3152263			
3190076	Zanthoxylum L.	3190076	Zanthoxylum L.	27	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Zanthoxylum	3190076			NE
3190671	Picrasma Blume	3190671	Picrasma Blume	8	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Simaroubaceae	2395	Picrasma	3190671			
3573874	Hoya lacunosa Blume	3573874	Hoya lacunosa Blume	50	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Hoya	3170437	Hoya lacunosa	3573874	NE
3576608	Finlaysonia obovata Wall.	3576608	Finlaysonia obovata Wall.	23	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Finlaysonia	7312182	Finlaysonia obovata	3576608	NE
3591474	Adinandra subsessilis Airy Shaw	3591474	Adinandra subsessilis Airy Shaw	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Pentaphylacaceae	4259202	Adinandra	7313756	Adinandra subsessilis	3591474	NE
3605302	Lindsaea lobata Poir.	3605302	Lindsaea lobata Poir.	83	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Lindsaeaceae	3229266	Lindsaea	2650764	Lindsaea lobata	3605302	NE
3607632	Microgonium motleyi Bosch	3607434	Didymoglossum motleyi (Bosch) Ebihara & K.Iwats.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Hymenophyllales	7228685	Hymenophyllaceae	2372	Didymoglossum	6420223	Didymoglossum motleyi	3607434	NE
3643255	Symplocos iteophylla Miq.	7730615	Symplocos adenophylla Wall. ex G.Don	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Symplocaceae	6708	Symplocos	3032996	Symplocos adenophylla	7730615	NE
3643797	Symplocos mamberamo Brand	3643474	Symplocos leptophylla (Brand) Turrill	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Symplocaceae	6708	Symplocos	3032996	Symplocos leptophylla	3643474	NE
3661430	Melanochyla caesia (Blume) Ding Hou	3661430	Melanochyla caesia (Blume) Ding Hou	25	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Melanochyla	7321773	Melanochyla caesia	3661430	VU
3679910	Erycibe borneensis (Merr.) Hoogland	3679910	Erycibe borneensis (Merr.) Hoogland	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Erycibe	7324206	Erycibe borneensis	3679910	NE
3718814	Rapanea rawacensis (A.DC.) Mez	3720001	Myrsine rawacensis A.DC.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Myrsine	3169412	Myrsine rawacensis	3720001	NE
3752189	Prosaptia barathrophylla (Baker) M.G.Price	3752189	Prosaptia barathrophylla (Baker) M.G.Price	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Prosaptia	3751346	Prosaptia barathrophylla	3752189	NE
3790384	Hicriopteris astrotricha Copel.	3789945	Diplopterygium sordidum (Copel.) Parris	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Gleicheniales	7229400	Gleicheniaceae	6621	Diplopterygium	2651566	Diplopterygium sordidum	3789945	NE
3838835	Aralidium pinnatifidum (Jungh. & de Vriese) Miq.	3838835	Aralidium pinnatifidum (Jungh. & de Vriese) Miq.	58	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Torricelliaceae	4259117	Aralidium	7303816	Aralidium pinnatifidum	3838835	LC
3858206	Catanthera quintuplinervis (Cogn.) M.P.Nayar	3858206	Catanthera quintuplinervis (Cogn.) M.P.Nayar	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Catanthera	3858109	Catanthera quintuplinervis	3858206	NE
3858641	Anerincleistus phyllagathoides (Stapf) J.F.Maxwell	3858641	Anerincleistus phyllagathoides (Stapf) J.F.Maxwell	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Anerincleistus	3858461	Anerincleistus phyllagathoides	3858641	NE
3869515	Melastoma trachyphyllum Backer ex Bakh.fil.	3869515	Melastoma trachyphyllum Backer ex Bakh.fil.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Melastoma	3188510	Melastoma trachyphyllum	3869515	NE
3870691	Kibessia azurea (Blume) DC.	3867793	Pternandra azurea (Blume) Burkill	23	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Pternandra	3867431	Pternandra azurea	3867793	NE
